source	conversation_id	title	date_created	date_updated	path	relevance_score	matched_keywords	likely_subsystem	extraction_priority	privacy_note
openai	69c53b34-8140-8330-8df3-a95b7537e342	Courtroom Strategy Advice	2026-03-26	2026-03-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69c53b34-8140-8330-8df3-a95b7537e342	0		Unknown	P3	low relevance; metadata only
openai	69d337a5-0f2c-8332-9bb6-7276e887c883	Courtroom Timeline Strategy	2026-04-06	2026-04-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d337a5-0f2c-8332-9bb6-7276e887c883	0		Unknown	P3	low relevance; metadata only
openai	6930b855-1fcc-832b-aaea-f4cfff92a411	Craft first message for match	2025-12-03	2025-12-03	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6930b855-1fcc-832b-aaea-f4cfff92a411	0		Unknown	P3	low relevance; metadata only
openai	69ec29d3-a184-83ea-9ec6-1dbff6f699ad	Create LLC Software Company	2026-04-25	2026-04-25	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ec29d3-a184-83ea-9ec6-1dbff6f699ad	0		Unknown	P3	low relevance; metadata only
openai	69d33851-ded0-832f-a94c-648e7baddfa0	Cross Examination Strategy	2026-04-06	2026-04-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d33851-ded0-832f-a94c-648e7baddfa0	0		Unknown	P3	low relevance; metadata only
openai	68b0be50-3e2c-8322-bb43-e216fd20f4b4	Cruise deals August 2025	2025-08-28	2025-08-28	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#68b0be50-3e2c-8322-bb43-e216fd20f4b4	0		Unknown	P3	low relevance; metadata only
openai	5ce26e69-48d1-4e06-a053-3a79b5e0928a	DJI Drones: Follow & Goggles	2023-09-09	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#5ce26e69-48d1-4e06-a053-3a79b5e0928a	0		Unknown	P3	low relevance; metadata only
openai	c35e9743-a328-4e22-a5a9-933e059d9e68	DJI Mini 3 Pro Price	2023-09-10	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#c35e9743-a328-4e22-a5a9-933e059d9e68	0		Unknown	P3	low relevance; metadata only
openai	6d4d7b9d-22a7-45f5-86ae-e45017a23bc6	Date Ideas in NYC	2024-02-07	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6d4d7b9d-22a7-45f5-86ae-e45017a23bc6	0		Unknown	P3	low relevance; metadata only
openai	69b55411-aaf0-832e-97c3-140debb58e0e	Dealership Up Rotation Apps	2026-03-14	2026-03-14	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69b55411-aaf0-832e-97c3-140debb58e0e	0		Unknown	P3	low relevance; metadata only
openai	69caad5d-9aa0-832a-9a27-bf9adb9001dd	Defense Strategy Guide	2026-03-30	2026-03-31	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69caad5d-9aa0-832a-9a27-bf9adb9001dd	0		Unknown	P3	low relevance; metadata only
openai	69c1e051-c874-8329-beee-c0638d0ac29f	Defense Strategy PDF	2026-03-24	2026-03-24	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69c1e051-c874-8329-beee-c0638d0ac29f	0		Unknown	P3	low relevance; metadata only
openai	69b9deb1-c410-832b-a65d-9e0d3f69e9f5	Defense Strategy Plan	2026-03-17	2026-03-21	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69b9deb1-c410-832b-a65d-9e0d3f69e9f5	0		Unknown	P3	low relevance; metadata only
openai	692eed8b-fd84-832d-a8a0-60ef39283966	Defense strategy overview	2025-12-02	2026-03-30	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#692eed8b-fd84-832d-a8a0-60ef39283966	0		Unknown	P3	low relevance; metadata only
openai	67dd9e75-f0d0-8008-ac01-c59e151a202c	Deposit issue resolution	2025-03-21	2025-03-21	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67dd9e75-f0d0-8008-ac01-c59e151a202c	0		Unknown	P3	low relevance; metadata only
openai	dd4ec808-ac24-4359-bf4a-4ff1e89c487e	Digital Detox: Simplicity and Freedom	2024-01-27	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#dd4ec808-ac24-4359-bf4a-4ff1e89c487e	0		Unknown	P3	low relevance; metadata only
openai	677c2312-df68-8008-b408-988e4ec6de76	Disability Housing in NYC	2025-01-06	2025-01-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#677c2312-df68-8008-b408-988e4ec6de76	0		Unknown	P3	low relevance; metadata only
openai	69af91cf-aafc-8328-bfa8-f9c189332b5d	Disease Discovery vs Cure	2026-03-10	2026-03-10	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69af91cf-aafc-8328-bfa8-f9c189332b5d	0		Unknown	P3	low relevance; metadata only
openai	69d2ab22-f38c-832a-853f-640254e8a13b	Dismissal Request in Court	2026-04-05	2026-04-05	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d2ab22-f38c-832a-853f-640254e8a13b	0		Unknown	P3	low relevance; metadata only
openai	6803824f-0974-8008-add0-cd9a34a4b43e	Division Manager Role Summary	2025-04-19	2025-04-19	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6803824f-0974-8008-add0-cd9a34a4b43e	0		Unknown	P3	low relevance; metadata only
openai	679eba81-8854-8008-bee6-3481d0e33c48	Do we have souls	2025-02-02	2025-02-02	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#679eba81-8854-8008-bee6-3481d0e33c48	0		Unknown	P3	low relevance; metadata only
openai	699f5a22-9dd0-8326-a4d2-b856998e0825	Docker Desktop Install	2026-02-25	2026-02-25	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#699f5a22-9dd0-8326-a4d2-b856998e0825	0		Unknown	P3	low relevance; metadata only
openai	699f59da-2544-8326-8441-376cc7c21aa1	Docker daemon error fix	2026-02-25	2026-02-25	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#699f59da-2544-8326-8441-376cc7c21aa1	0		Unknown	P3	low relevance; metadata only
openai	69d1ffd4-6854-8327-993f-e2342d70e893	Domestic Violence Case Help	2026-04-05	2026-04-05	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d1ffd4-6854-8327-993f-e2342d70e893	0		Unknown	P3	low relevance; metadata only
openai	69dedbaa-1ee4-83ea-b8ce-34ce6db97b9c	Download from GitHub	2026-04-15	2026-04-15	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69dedbaa-1ee4-83ea-b8ce-34ce6db97b9c	0		Unknown	P3	low relevance; metadata only
openai	69ded5aa-abfc-83ea-afbf-336f80f6b24d	Downloading Software from GitHub	2026-04-15	2026-04-15	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ded5aa-abfc-83ea-afbf-336f80f6b24d	0		Unknown	P3	low relevance; metadata only
openai	69ded6cf-52f8-83ea-9f72-d293a0960ec9	Downloading Software from GitHub	2026-04-15	2026-04-15	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ded6cf-52f8-83ea-9f72-d293a0960ec9	0		Unknown	P3	low relevance; metadata only
openai	6958d315-d144-8333-9054-f34a4201352d	Dream of Gratitude and Energy	2026-01-03	2026-01-03	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6958d315-d144-8333-9054-f34a4201352d	0		Unknown	P3	low relevance; metadata only
openai	68503b9e-abc0-8008-8b21-2bab05251349	E350 alternator vs S550	2025-06-16	2025-06-16	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#68503b9e-abc0-8008-8b21-2bab05251349	0		Unknown	P3	low relevance; metadata only
openai	67ff3d6d-4fa4-8008-8711-6c8c26b2167c	EDM x Funk Beat	2025-04-16	2025-04-16	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67ff3d6d-4fa4-8008-8711-6c8c26b2167c	0		Unknown	P3	low relevance; metadata only
openai	e36041b4-f4c9-4546-89fd-5622a7a73903	Edit scanned text apps.	2024-04-18	2024-04-18	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#e36041b4-f4c9-4546-89fd-5622a7a73903	0		Unknown	P3	low relevance; metadata only
openai	6a06d002-baa4-83ea-96d2-22f59dc315b9	Elefunk Song Prompt	2026-05-15	2026-05-15	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6a06d002-baa4-83ea-96d2-22f59dc315b9	0		Unknown	P3	low relevance; metadata only
openai	6871a42b-2078-8008-b5cb-cade6562fb97	Elegant Creative Bio	2025-07-11	2025-07-11	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6871a42b-2078-8008-b5cb-cade6562fb97	0		Unknown	P3	low relevance; metadata only
openai	69d90f2c-cfd8-832d-9837-b00eb88576ca	ElevenLabs Overview	2026-04-10	2026-04-10	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d90f2c-cfd8-832d-9837-b00eb88576ca	0		Unknown	P3	low relevance; metadata only
openai	e0b15569-750c-40b0-b9d1-b67c514b6170	Embrace Love, Joy, Adventure	2024-05-22	2024-05-22	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#e0b15569-750c-40b0-b9d1-b67c514b6170	0		Unknown	P3	low relevance; metadata only
openai	675f9549-6050-8008-9136-9cc73876a99a	Emotional Apology and Reflection	2024-12-16	2024-12-16	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#675f9549-6050-8008-9136-9cc73876a99a	0		Unknown	P3	low relevance; metadata only
openai	680d4066-360c-8008-841a-9a2601bd96ef	Enable Live Traffic Tesla	2025-04-26	2025-04-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#680d4066-360c-8008-841a-9a2601bd96ef	0		Unknown	P3	low relevance; metadata only
openai	6994f2bd-218c-832a-bef6-8b39e5f20989	Envio MoneyGram via PIX	2026-02-17	2026-02-17	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6994f2bd-218c-832a-bef6-8b39e5f20989	0		Unknown	P3	low relevance; metadata only
openai	69d1fe7d-6a14-832a-bf18-9c256324774f	Escalation in Police Reports	2026-04-05	2026-04-05	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d1fe7d-6a14-832a-bf18-9c256324774f	0		Unknown	P3	low relevance; metadata only
openai	69fb5f4a-40ec-83ea-8722-b39100c748b6	FTC Compliance and Dealer Strategies	2026-05-06	2026-05-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69fb5f4a-40ec-83ea-8722-b39100c748b6	0		Unknown	P3	low relevance; metadata only
openai	679938e5-7a7c-8008-9ad9-3c76527b8adf	FUE Transplant Compatibility	2025-01-28	2025-01-29	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#679938e5-7a7c-8008-9ad9-3c76527b8adf	0		Unknown	P3	low relevance; metadata only
openai	69d26b55-8418-832d-8a01-c1503d1f581d	Fake Pregnancy Evidence in Court	2026-04-05	2026-04-05	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d26b55-8418-832d-8a01-c1503d1f581d	0		Unknown	P3	low relevance; metadata only
openai	69cb2458-6754-8328-b7b3-c28743fcff03	Fake Pregnancy Tests	2026-03-31	2026-03-31	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69cb2458-6754-8328-b7b3-c28743fcff03	0		Unknown	P3	low relevance; metadata only
openai	67ae80a3-03c4-8008-8d1a-ecdbddbc4e93	Family discussion assistance	2025-02-13	2025-02-13	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67ae80a3-03c4-8008-8d1a-ecdbddbc4e93	0		Unknown	P3	low relevance; metadata only
openai	69fb8f42-a7f8-83ea-a697-fda0846780b4	Faster Project Development	2026-05-06	2026-05-13	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69fb8f42-a7f8-83ea-a697-fda0846780b4	0		Unknown	P3	low relevance; metadata only
openai	69d68414-b940-8333-a4a8-02a643f7f13f	Fecho éclair explicação	2026-04-08	2026-04-08	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d68414-b940-8333-a4a8-02a643f7f13f	0		Unknown	P3	low relevance; metadata only
openai	69dc1ff3-b0a4-83ea-8d22-364f7b21f320	Feelings After Relationship End	2026-04-12	2026-04-12	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69dc1ff3-b0a4-83ea-8d22-364f7b21f320	0		Unknown	P3	likely personal/off-topic; exclude from extraction unless owner requests
openai	681a570e-4cd4-8008-9deb-20e7792fc68d	Fidelis vs Medicaid Comparison	2025-05-06	2025-05-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#681a570e-4cd4-8008-9deb-20e7792fc68d	0		Unknown	P3	low relevance; metadata only
openai	686c18dc-7168-8008-b062-7d04881a7bd4	Figma Social Media Designs	2025-07-07	2025-07-07	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#686c18dc-7168-8008-b062-7d04881a7bd4	0		Unknown	P3	low relevance; metadata only
openai	698d4701-6e38-8328-8f7f-827d49b4b6b7	File Access Issue	2026-02-12	2026-02-21	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#698d4701-6e38-8328-8f7f-827d49b4b6b7	0		Unknown	P3	low relevance; metadata only
openai	69d5e350-6a48-8329-8b6b-fd8f10d7f114	Fiverr Overview	2026-04-08	2026-04-08	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d5e350-6a48-8329-8b6b-fd8f10d7f114	0		Unknown	P3	low relevance; metadata only
openai	67fdead5-d914-8008-b696-f13d7f87dd83	Flutter Firebase App Setup	2025-04-15	2025-04-15	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67fdead5-d914-8008-b696-f13d7f87dd83	0		Unknown	P3	low relevance; metadata only
openai	69ad1c8e-7624-8333-919b-843f8dcb2f4f	Flutter Overview	2026-03-08	2026-03-08	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69ad1c8e-7624-8333-919b-843f8dcb2f4f	0		Unknown	P3	low relevance; metadata only
openai	67fd64b4-ef50-8008-8029-097917c833f1	Flutter SDK path fix	2025-04-14	2025-04-14	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67fd64b4-ef50-8008-8029-097917c833f1	0		Unknown	P3	low relevance; metadata only
openai	69cc386b-fc14-8333-be9a-142e72563fe0	Follow-up Call Advice	2026-03-31	2026-03-31	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69cc386b-fc14-8333-be9a-142e72563fe0	0		Unknown	P3	low relevance; metadata only
openai	675a0b86-028c-8008-ab7d-9298f59e1997	Free AI Video Generators	2024-12-11	2024-12-11	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#675a0b86-028c-8008-ab7d-9298f59e1997	0		Unknown	P3	low relevance; metadata only
openai	e8f03c5b-34bd-4880-b312-aa31a6097f59	Free AI Video Generators	2024-04-09	2024-04-09	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#e8f03c5b-34bd-4880-b312-aa31a6097f59	0		Unknown	P3	low relevance; metadata only
openai	69d7c794-fa14-8325-81ed-20c792afdc80	Free Ableton Live Options	2026-04-09	2026-04-09	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d7c794-fa14-8325-81ed-20c792afdc80	0		Unknown	P3	low relevance; metadata only
openai	69f6517e-0d6c-83ea-8973-b10ec51da2e0	Free Boat Anchoring Tips	2026-05-02	2026-05-02	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69f6517e-0d6c-83ea-8973-b10ec51da2e0	0		Unknown	P3	low relevance; metadata only
openai	684dbf41-3020-8008-a49c-233c9b57b14d	Full Vehicle Diagnostic Scan	2025-06-14	2025-06-14	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#684dbf41-3020-8008-a49c-233c9b57b14d	0		Unknown	P3	low relevance; metadata only
openai	67533d62-d8c8-8008-a5fd-2aa3648e45e1	Future Success Vision	2024-12-06	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67533d62-d8c8-8008-a5fd-2aa3648e45e1	0		Unknown	P3	low relevance; metadata only
openai	69b738ea-5114-832c-a396-63fac1709fec	Futuristic UI Concepts	2026-03-15	2026-03-15	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69b738ea-5114-832c-a396-63fac1709fec	0		Unknown	P3	low relevance; metadata only
openai	69aafe10-08ec-8327-9287-60120c7061ee	GEICO Overview	2026-03-06	2026-03-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69aafe10-08ec-8327-9287-60120c7061ee	0		Unknown	P3	low relevance; metadata only
openai	67faede1-c720-8008-ab9e-4f3cde778dc8	GPT App Builder Guide	2025-04-12	2025-04-12	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67faede1-c720-8008-ab9e-4f3cde778dc8	0		Unknown	P3	low relevance; metadata only
openai	67f7b576-4df4-8008-8c95-aacf7773bc19	Gas After Breakfast Causes	2025-04-10	2025-04-10	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67f7b576-4df4-8008-8c95-aacf7773bc19	0		Unknown	P3	low relevance; metadata only
openai	69f3fa1d-cd7c-83ea-97e8-360820063582	General chat ideas	2026-05-01	2026-05-06	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69f3fa1d-cd7c-83ea-97e8-360820063582	0		Unknown	P3	low relevance; metadata only
openai	679285b0-d9b8-8008-b738-3902da98dcf6	Genetically Inherited Neurological Disorders	2025-01-23	2025-01-24	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#679285b0-d9b8-8008-b738-3902da98dcf6	0		Unknown	P3	low relevance; metadata only
openai	676ccac8-5f9c-8008-9996-9e386bf26c65	Get Rich in 2025	2024-12-26	2024-12-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#676ccac8-5f9c-8008-9996-9e386bf26c65	0		Unknown	P3	low relevance; metadata only
openai	72af4c54-978c-400a-87f1-3308ede3650a	Ghosting: Losing Interest Indirectly	2024-05-23	2024-05-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#72af4c54-978c-400a-87f1-3308ede3650a	0		Unknown	P3	low relevance; metadata only
openai	69bd91ec-6038-832e-9045-26a2d756df2e	GitHub Overview	2026-03-20	2026-03-20	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69bd91ec-6038-832e-9045-26a2d756df2e	0		Unknown	P3	low relevance; metadata only
openai	687bd0d5-a7c0-832b-a16b-a3090a007653	Glasses for Sale Suggestions	2025-07-19	2025-07-19	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#687bd0d5-a7c0-832b-a16b-a3090a007653	0		Unknown	P3	low relevance; metadata only
openai	69b892be-6504-8325-a943-4344e99f5eda	Google Maps Overview	2026-03-16	2026-03-16	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69b892be-6504-8325-a943-4344e99f5eda	0		Unknown	P3	low relevance; metadata only
openai	677d99a2-2500-8008-9050-ee48e61e548b	Government Benefits for Epilepsy	2025-01-07	2025-01-07	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#677d99a2-2500-8008-9050-ee48e61e548b	0		Unknown	P3	low relevance; metadata only
openai	69cc4b63-ac70-832b-8324-7dc43f09b899	Greenwich CT ZIP Codes	2026-03-31	2026-03-31	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69cc4b63-ac70-832b-8324-7dc43f09b899	0		Unknown	P3	low relevance; metadata only
openai	69b771f2-edc8-8333-b135-8c7a580480e9	Happy Coder App Summary	2026-03-16	2026-03-16	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69b771f2-edc8-8333-b135-8c7a580480e9	0		Unknown	P3	low relevance; metadata only
openai	685ab1e4-b21c-8008-9294-5debdf5f0351	Hardtop Convertibles in Tri-State	2025-06-24	2025-06-24	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#685ab1e4-b21c-8008-9294-5debdf5f0351	0		Unknown	P3	low relevance; metadata only
openai	67b93b0c-34b0-8008-8d26-3461ba3650e7	Headaches After Rhinoplasty	2025-02-22	2025-02-22	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67b93b0c-34b0-8008-8d26-3461ba3650e7	0		Unknown	P3	low relevance; metadata only
openai	67deda7e-3c70-8008-bc09-d468723d112c	Healthy Breakfast Ideas	2025-03-22	2025-03-22	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67deda7e-3c70-8008-bc09-d468723d112c	0		Unknown	P3	low relevance; metadata only
openai	8bc4e834-01bf-400d-b76e-b6c80195425e	Healthy Breakfast Recipes 14	2023-10-11	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#8bc4e834-01bf-400d-b76e-b6c80195425e	0		Unknown	P3	low relevance; metadata only
openai	69914c2d-196c-832e-8bfb-c52b6bbfa477	Hearing check conversation	2026-02-15	2026-02-19	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69914c2d-196c-832e-8bfb-c52b6bbfa477	0		Unknown	P3	low relevance; metadata only
openai	67ba82b3-449c-8008-9bd7-f9a805990fea	Height Percentile Statistics	2025-02-23	2025-02-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67ba82b3-449c-8008-9bd7-f9a805990fea	0		Unknown	P3	low relevance; metadata only
openai	6812d344-e840-8008-8a30-91eab1675def	Hotel Reservation Issue Resolution	2025-05-01	2025-05-01	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6812d344-e840-8008-8a30-91eab1675def	0		Unknown	P3	low relevance; metadata only
openai	676188d2-7854-8008-ad2e-3966b3d0acdc	How to 10K in a Week	2024-12-17	2024-12-19	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#676188d2-7854-8008-ad2e-3966b3d0acdc	0		Unknown	P3	low relevance; metadata only
openai	69c446eb-0e54-832e-9691-311a3f92501f	Hudson County NJ Court	2026-03-25	2026-03-26	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69c446eb-0e54-832e-9691-311a3f92501f	0		Unknown	P3	low relevance; metadata only
openai	698d50b2-8564-832b-bae7-32faba4bda43	ILR Level Inquiry	2026-02-12	2026-02-12	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#698d50b2-8564-832b-bae7-32faba4bda43	0		Unknown	P3	low relevance; metadata only
openai	692d6f18-7088-8326-83b1-7f84c6618686	Identifying person in image	2025-12-01	2025-12-01	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#692d6f18-7088-8326-83b1-7f84c6618686	0		Unknown	P3	low relevance; metadata only
openai	697dcc5b-b318-8326-9f52-c89a67c16551	Identity Shift Strategy	2026-01-31	2026-01-31	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#697dcc5b-b318-8326-9f52-c89a67c16551	0		Unknown	P3	low relevance; metadata only
openai	697f767a-3830-832d-ad3c-2393e4b07e13	Image Generation Request	2026-02-01	2026-02-01	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#697f767a-3830-832d-ad3c-2393e4b07e13	0		Unknown	P3	low relevance; metadata only
openai	67e9c419-4f2c-8008-b464-59b0db4c033d	Impactful Growth Quote	2025-03-30	2025-03-30	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#67e9c419-4f2c-8008-b464-59b0db4c033d	0		Unknown	P3	low relevance; metadata only
openai	08c6535e-d855-4f56-a991-646e294c8fd8	Implant Osseointegration Timing	2024-05-18	2026-04-23	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#08c6535e-d855-4f56-a991-646e294c8fd8	0		Unknown	P3	likely personal/off-topic; exclude from extraction unless owner requests
openai	69bc5cd3-ace0-8332-a9c8-d2031b55808c	Importing ChatGPT Data	2026-03-19	2026-03-20	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69bc5cd3-ace0-8332-a9c8-d2031b55808c	0		Unknown	P3	low relevance; metadata only
openai	697265fd-b8c8-8329-87c1-289b46c71653	Impress Her Fast	2026-01-22	2026-04-27	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#697265fd-b8c8-8329-87c1-289b46c71653	0		Unknown	P3	low relevance; metadata only
openai	68ed5e63-8f40-8321-8514-8ad409365b4a	Improve dating profile	2025-10-13	2025-10-13	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#68ed5e63-8f40-8321-8514-8ad409365b4a	0		Unknown	P3	low relevance; metadata only
openai	69d67c96-4f14-832b-b65d-39bed0d5ef44	Improving Suno Song Quality	2026-04-08	2026-04-10	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#69d67c96-4f14-832b-b65d-39bed0d5ef44	0		Unknown	P3	low relevance; metadata only
openai	6a0204f0-8bc4-83ea-a5a8-e38edf1b5bb1	Including Left Knee in WC	2026-05-11	2026-05-14	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#6a0204f0-8bc4-83ea-a5a8-e38edf1b5bb1	0		Unknown	P3	low relevance; metadata only
openai	9645a7c7-8b11-4988-a128-55b4cf9b3507	Increase Car Sales	2023-05-20	2023-05-20	/Users/2023macbookpro/Desktop/IVAULT/CHATGPT/gpt chats/conversations-*.json#9645a7c7-8b11-4988-a128-55b4cf9b3507	0		Unknown	P3	likely personal/off-topic; exclude from extraction unless owner requests
