path	name	extension	size_bytes	modified	likely_source	subsystem	classification	viability	priority	notes
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/core/perception/landmark_processor.dart	landmark_processor.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/core/stability/confidence_model.dart	confidence_model.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/core/stability/tracking_state.dart	tracking_state.dart	.dart	85	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/core/stability/frame_quality.dart	frame_quality.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/core/stability/feature_stability.dart	feature_stability.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/core/stability/frame_validator.dart	frame_validator.dart	.dart	238	2026-04-16 17:43:37	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/core/stability/temporal_buffer.dart	temporal_buffer.dart	.dart	550	2026-04-16 17:43:37	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/core/stability/tracking_engine.dart	tracking_engine.dart	.dart	2051	2026-04-24 00:34:48	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/engine/gaze_buffer.dart	gaze_buffer.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/engine/gaze_fixation.dart	gaze_fixation.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/engine/gaze_pipeline.dart	gaze_pipeline.dart	.dart	6451	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/engine/gaze_velocity.dart	gaze_velocity.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/engine/gaze_filter_stack.dart	gaze_filter_stack.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/engine/gaze_quality.dart	gaze_quality.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/calibration/calibration_phase.dart	calibration_phase.dart	.dart	5345	2026-05-20 17:22:26	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/camera/camera_session_controller.dart	camera_session_controller.dart	.dart	3134	2026-05-08 16:15:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/gaze/pipeline_tracking_coordinator.dart	pipeline_tracking_coordinator.dart	.dart	1659	2026-05-10 17:40:00	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/gaze/held_face_policy.dart	held_face_policy.dart	.dart	1851	2026-05-10 17:30:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/gaze/pipeline_frame_confidence.dart	pipeline_frame_confidence.dart	.dart	1382	2026-05-10 18:12:34	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/gaze/drift_adjusted_gaze.dart	drift_adjusted_gaze.dart	.dart	1141	2026-05-10 17:58:54	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/intent/zone_dwell_logic.dart	zone_dwell_logic.dart	.dart	7816	2026-05-12 06:34:52	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/vision/runtime_transport_config.dart	runtime_transport_config.dart	.dart	575	2026-05-20 17:57:19	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/vision/frame_codec.dart	frame_codec.dart	.dart	2766	2026-05-08 15:11:52	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/vision/vision_frame.dart	vision_frame.dart	.dart	4097	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/vision/vision_channel_bridge.dart	vision_channel_bridge.dart	.dart	2257	2026-05-20 17:57:22	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/vision/frame_perf_metrics.dart	frame_perf_metrics.dart	.dart	794	2026-05-08 18:07:40	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/features/vision/y_plane_frame_codec.dart	y_plane_frame_codec.dart	.dart	3612	2026-05-20 17:57:49	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/performance/pipeline_performance_monitor.dart	pipeline_performance_monitor.dart	.dart	13150	2026-05-20 17:43:51	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/proof/proof_packet_v0.dart	proof_packet_v0.dart	.dart	6511	2026-05-20 18:29:36	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/verification/verification_stability_layer.dart	verification_stability_layer.dart	.dart	11194	2026-05-20 17:35:07	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/vision/calibration_store.dart	calibration_store.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/vision/gaze_models.dart	gaze_models.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/vision/gaze_filter.dart	gaze_filter.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/vision/gaze_state_machine.dart	gaze_state_machine.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/vision/debug_painter.dart	debug_painter.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/lib/vision/screen_grid_painter.dart	screen_grid_painter.dart	.dart	0	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/governance_kernel_test.dart	governance_kernel_test.dart	.dart	2497	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/safety_kernel_test.dart	safety_kernel_test.dart	.dart	2274	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/frame_perf_metrics_test.dart	frame_perf_metrics_test.dart	.dart	1362	2026-05-08 18:07:48	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/focus_item_test.dart	focus_item_test.dart	.dart	2363	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/autonomous_execution_kernel_test.dart	autonomous_execution_kernel_test.dart	.dart	3282	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/pipeline_tracking_coordinator_test.dart	pipeline_tracking_coordinator_test.dart	.dart	4102	2026-05-10 17:40:23	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/gaze_normalize_test.dart	gaze_normalize_test.dart	.dart	1457	2026-04-16 17:43:37	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/user_engagement_state_test.dart	user_engagement_state_test.dart	.dart	1302	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/verification_stability_layer_test.dart	verification_stability_layer_test.dart	.dart	2607	2026-05-20 17:35:09	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/pipeline_performance_monitor_test.dart	pipeline_performance_monitor_test.dart	.dart	3168	2026-05-20 17:43:13	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/user_type_test.dart	user_type_test.dart	.dart	1530	2026-04-16 17:43:37	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/widget_test.dart	widget_test.dart	.dart	387	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/collective_zone_stats_test.dart	collective_zone_stats_test.dart	.dart	1497	2026-04-16 17:43:37	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/drift_adjusted_gaze_test.dart	drift_adjusted_gaze_test.dart	.dart	1800	2026-05-10 17:58:52	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/calibration_phase_test.dart	calibration_phase_test.dart	.dart	10418	2026-05-10 16:56:52	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/bypass_paths_test.dart	bypass_paths_test.dart	.dart	1184	2026-05-11 09:58:57	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/pipeline_frame_confidence_test.dart	pipeline_frame_confidence_test.dart	.dart	2760	2026-05-10 18:12:43	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/blink_detector_test.dart	blink_detector_test.dart	.dart	12653	2026-05-14 00:00:44	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/action_type_risk_test.dart	action_type_risk_test.dart	.dart	513	2026-04-16 17:43:37	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/y_plane_frame_codec_test.dart	y_plane_frame_codec_test.dart	.dart	2950	2026-05-20 17:57:34	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/camera_session_controller_test.dart	camera_session_controller_test.dart	.dart	1490	2026-05-08 16:16:13	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/frame_codec_test.dart	frame_codec_test.dart	.dart	3307	2026-05-08 15:13:05	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/vision_channel_bridge_test.dart	vision_channel_bridge_test.dart	.dart	10458	2026-05-20 17:57:53	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/runtime_signal_authority_test.dart	runtime_signal_authority_test.dart	.dart	504	2026-04-27 21:52:39	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/zone_dwell_logic_test.dart	zone_dwell_logic_test.dart	.dart	11397	2026-05-12 06:34:58	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/ear_calibration_test.dart	ear_calibration_test.dart	.dart	736	2026-04-16 17:43:37	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/held_face_policy_test.dart	held_face_policy_test.dart	.dart	3291	2026-05-10 17:31:00	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/trust_merge_test.dart	trust_merge_test.dart	.dart	1873	2026-04-16 17:43:37	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/flutter-runtime/test/signal_unification_test.dart	signal_unification_test.dart	.dart	2682	2026-04-27 21:52:39	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/tsconfig.node.json	tsconfig.node.json	.json	591	2026-05-14 14:25:05	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/index.html	index.html	.html	367	2026-05-14 14:25:05	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/tsconfig.app.json	tsconfig.app.json	.json	617	2026-05-14 14:25:05	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/README.md	README.md	.md	2425	2026-05-14 14:25:05	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/.gitignore	.gitignore	(none)	253	2026-05-14 14:25:05	Git repository	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/package-lock.json	package-lock.json	.json	95410	2026-05-14 16:56:22	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/package.json	package.json	.json	717	2026-05-14 14:25:05	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/tsconfig.json	tsconfig.json	.json	119	2026-05-14 14:25:05	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/eslint.config.js	eslint.config.js	.js	591	2026-05-14 14:25:05	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/vite.config.ts	vite.config.ts	.ts	161	2026-05-14 14:25:05	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_loop1_watch_verify_earn (5).html	iapp_loop1_watch_verify_earn (5).html	.html	42245	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/studio_video_editor (2).html	studio_video_editor (2).html	.html	62478	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_wallet_dashboard (11).html	iapp_wallet_dashboard (11).html	.html	35222	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_conversion_confirmation (1) (1).html	iapp_conversion_confirmation (1) (1).html	.html	18101	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_pay_screen (1).html	iapp_pay_screen (1).html	.html	20039	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_wallet_ui.html	iapp_wallet_ui.html	.html	14834	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/click_and_earn_prototype.html	click_and_earn_prototype.html	.html	20503	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_connect_platforms (1).html	iapp_connect_platforms (1).html	.html	19394	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_coin_unlock_moment.html	iapp_coin_unlock_moment.html	.html	11614	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_tip_screen.html	iapp_tip_screen.html	.html	14220	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_convert_screen.html	iapp_convert_screen.html	.html	15802	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/campaign_builder_owner.html	campaign_builder_owner.html	.html	28702	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	high	high-value keyword match
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_immersive_feed (2).html	iapp_immersive_feed (2).html	.html	36084	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_connect_platforms.html	iapp_connect_platforms.html	.html	19394	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/index4 (2).html	index4 (2).html	.html	60061	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_payment_architecture (3).html	iapp_payment_architecture (3).html	.html	15379	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_withdraw_screen.html	iapp_withdraw_screen.html	.html	15862	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/iapp_pay_screen.html	iapp_pay_screen.html	.html	20039	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/index4 (3).html	index4 (3).html	.html	60061	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
/Users/2023macbookpro/Desktop/IVAULT/i-project-rescue/i_project_migration_archive/integrations/eye-tracking/prototypes/i-mvp-prototype/design-reference/html-prototypes/index4 (1).html	index4 (1).html	.html	60061	2026-05-14 16:50:55	IVAULT archive	eye_tracking	Obsolete Candidate	Preserve Only	low	
